path,source,true_label,assign_class,maha_min,pca_residual,knn_mean
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,171.37688,5.905355,26.114919452667237
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,171.53694,5.87076,25.999385108947752
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,168.20561,6.0474358,26.1628786277771
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.44537,5.9121037,26.14511194229126
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,171.31917,5.7971535,25.96294406890869
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.29094,5.868059,25.89357883453369
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.261,5.8426175,26.23446159362793
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,167.19176,5.8409224,25.935214138031007
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,154.84366,6.1208944,25.358819580078126
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.87053,5.8734536,26.126668319702148
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,194.67018,5.584048,28.341168518066407
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,195.3301,5.527974,28.3816770362854
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,194.33696,5.5999665,28.321484298706054
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,196.8277,5.798112,28.722917041778565
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.91513,6.2308745,27.08157241821289
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp5_Image016.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,162.48232,5.6586523,25.59011236190796
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,167.6218,6.2863317,25.072969017028807
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,167.25323,6.238779,25.12027313232422
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,163.19334,6.259907,24.97932731628418
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,164.00223,6.2481303,25.089585247039796
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,160.46133,6.468538,25.345619983673096
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,174.53113,6.5109324,26.151634731292724
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,160.32208,6.510376,25.492928218841552
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,184.83131,6.167397,26.752698059082032
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,170.78519,6.4527965,26.41206874847412
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,158.43394,6.3428516,24.82955837249756
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,158.0833,6.6421127,25.39765319824219
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp6_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,151.44609,5.7974358,24.725145015716553
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,152.89117,6.281045,25.260766639709473
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,153.0314,6.252152,25.38675552368164
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,154.00679,6.325864,25.44333694458008
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.9231,6.2089324,26.57365867614746
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,144.2575,6.012519,24.770425453186036
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,153.63545,6.487699,25.95804843902588
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,143.94368,6.457399,25.632332763671876
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,156.64195,6.8660884,25.284623222351073
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,182.26628,6.462436,27.21596866607666
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,138.07774,6.3663764,25.281257705688475
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,148.59204,6.634667,25.444896049499512
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,139.05116,6.4182653,25.363206405639648
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp7_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,138.39159,5.6048355,24.88498447418213
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,151.34209,5.859028,24.097625312805175
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,145.15552,5.241297,24.29480396270752
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,147.18114,5.2829127,23.70215892791748
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,143.54706,5.2073107,23.87243091583252
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,144.80925,5.155498,24.050959644317626
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,144.60423,5.8019853,23.818266582489013
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,167.97241,5.8526177,25.95437828063965
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,141.175,5.531559,24.317809581756592
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,149.06126,5.797594,24.34794267654419
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,172.37503,6.2260375,26.771571102142335
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,128.82089,5.5357804,24.34541996002197
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,131.47258,5.4884343,24.187365646362306
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,130.03616,5.51078,24.372886962890625
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,127.98718,5.7106323,24.23473937988281
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,137.91034,5.5294995,24.02970302581787
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image017.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,129.22955,5.9523635,24.544253368377685
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/L_sp8_Image018.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,158.11322,5.639178,25.396843814849852
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,149.12021,7.003924,26.14963279724121
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,148.72282,6.8657007,25.450480728149415
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,150.21663,6.816647,25.400842781066896
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,148.65343,6.750095,25.258298721313476
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.77313,7.6572256,27.314303092956543
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,182.95796,7.436124,25.88992588043213
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,146.06071,7.0559506,26.3578279876709
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,169.62863,7.945967,28.3822261428833
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,168.28288,7.706664,28.095386695861816
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,166.95204,6.560948,26.882071590423585
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,171.57112,7.985699,29.091263465881347
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,172.7665,7.8791995,29.136966552734375
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.18758,7.8569484,29.24374614715576
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,164.50021,7.406487,28.588113555908205
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp10_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,151.18147,7.329035,27.75690742492676
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,133.0201,7.7304707,27.687938079833984
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image001_1.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,144.43422,8.173149,28.845935440063478
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,140.39778,8.605904,29.072331771850585
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,140.64037,8.552596,28.9712113571167
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,163.10959,7.914931,27.98742946624756
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,163.54472,8.178061,29.575522575378418
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,183.9569,7.981089,28.486797409057615
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,136.57109,6.904938,24.756180667877196
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.30879,8.118626,30.14713912963867
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,184.0117,7.5591025,30.288659629821776
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp1_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,137.59314,9.533878,26.791641845703126
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,152.47844,6.753405,27.48523536682129
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,152.99133,5.9391046,25.712886447906495
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,150.33899,5.9734426,25.56861925125122
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,164.04712,6.7002583,26.677932357788087
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,162.46745,6.75879,27.867855949401857
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.7911,6.647589,28.183304595947266
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.04468,6.538347,27.90449737548828
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,185.07742,6.9967346,29.190986022949218
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,180.68494,6.136577,27.627560997009276
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.92488,6.0521116,27.37721824645996
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,194.13095,5.1666574,28.086319828033446
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,176.16948,6.7147717,27.78771068572998
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,164.33202,5.7591944,26.322647476196288
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,177.57253,6.463804,27.465070419311523
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,181.86545,6.9120326,28.592458305358885
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp2_Image016.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,156.91722,6.5786395,27.198940811157225
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,192.70407,7.669347,30.55507625579834
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,192.6849,7.5108576,30.187225532531738
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,191.8975,7.5683312,30.244370346069335
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,186.80939,7.6410675,30.2936047744751
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,197.09155,7.218416,31.630678558349608
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,196.79503,7.2696657,31.33224536895752
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,200.0527,7.122558,30.738454399108885
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,186.0096,6.404544,28.761952056884766
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,187.09396,6.3815155,28.8079239654541
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,190.88953,7.550628,29.817057456970215
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,199.42108,7.2929797,31.077274627685547
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp3_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,179.46298,6.1313734,27.65285078048706
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,156.26988,6.5129247,26.283341751098632
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,155.2222,6.32439,26.18302001953125
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.43086,6.306669,25.834271240234376
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,156.24382,6.2385674,25.742984924316406
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.72842,6.3774734,26.26224994659424
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image006.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,155.63388,6.321723,26.40541618347168
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image007.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,165.2372,6.7263155,27.93189350128174
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image008.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.53506,6.520359,26.797254333496095
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image009.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.02516,6.417633,26.563003311157228
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image010.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,158.88933,6.0513825,25.4138934135437
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image011.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,159.43178,6.154473,25.57576675415039
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image012.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,159.11513,6.308766,25.829004096984864
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image013.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,158.539,6.4279046,26.53161464691162
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image014.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,157.39618,6.4145465,26.469747924804686
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp4_Image015.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,114.44151,7.801243,23.653587913513185
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image001.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.73305,5.6002693,25.4558793258667
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image002.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,174.06659,5.5323167,25.444940280914306
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image003.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,173.16876,5.5499387,25.30570062637329
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image004.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,175.4584,5.397526,25.37612035751343
/home/reshma/Otolith/otolith_Final/OOD/shallow_marine/Nemipterus sp/R_sp5_Image005.tif,OOD,OOD_shallow_marine_Nemipterus sp,Neomerinthe erostris,178.91808,5.4601917,25.51231372833252
